timestamp,poseX,poseY,poseZ,oriX,oriY,oriZ,oriW
2999997,-1.993128,-0.8015692,2.71476,-0.5413223,-0.286382,0.4683711,-0.6368548
3142854,-1.988175,-0.8020824,2.71514,-0.5362337,-0.2802675,0.4663081,-0.6453374
3285711,-1.983613,-0.8016624,2.714979,-0.5347251,-0.2771975,0.4659415,-0.6481737
3428568,-1.98027,-0.8041708,2.7156,-0.528872,-0.2672651,0.463085,-0.6591025
3571425,-1.97662,-0.8046727,2.715595,-0.5272861,-0.2602566,0.4625477,-0.6635402
3714282,-1.97236,-0.804757,2.715571,-0.5251809,-0.255677,0.4618043,-0.6674961
3857139,-1.968081,-0.8048417,2.715548,-0.523044,-0.251065,0.4610381,-0.6714426
3999996,-1.971542,-0.8075684,2.714447,-0.5376685,-0.2090668,0.4479618,-0.6830329
4142853,-1.968276,-0.8079681,2.714298,-0.5375626,-0.1995413,0.4453173,-0.6876789
4285710,-1.964986,-0.8083708,2.714148,-0.5373911,-0.1899229,0.4425998,-0.6922756
4428567,-1.971351,-0.80901,2.708928,-0.5718269,-0.1510975,0.4197363,-0.6884803
4571424,-1.969319,-0.8094116,2.708143,-0.5756623,-0.1378493,0.4142446,-0.6913841
4714281,-1.967287,-0.8098133,2.707358,-0.5793659,-0.1245696,0.4086581,-0.6941297
4857138,-1.970992,-0.8104323,2.702262,-0.5986741,-0.1077351,0.4004555,-0.6852866
4999995,-1.969695,-0.8108424,2.700941,-0.6039526,-0.09406301,0.3943451,-0.6862109
5142852,-1.968711,-0.8110089,2.697172,-0.6121016,-0.1053902,0.3953249,-0.6767148
5285709,-1.967413,-0.8113407,2.695431,-0.6170958,-0.09724141,0.3908942,-0.6759723
5428566,-1.966163,-0.8116971,2.693752,-0.6224864,-0.08742233,0.3857752,-0.6753114
5571423,-1.96339,-0.8115141,2.691247,-0.609992,-0.1208487,0.4046596,-0.6704894
5714280,-1.961964,-0.8117979,2.689462,-0.6129491,-0.1171442,0.4030908,-0.6693941
5857137,-1.959512,-0.8118487,2.68859,-0.6075613,-0.1340813,0.4151984,-0.6637031
5999994,-1.957691,-0.8117937,2.687382,0.6088039,0.1357073,-0.4147548,0.6625103
6142851,-1.95609,-0.8120071,2.685793,0.6105128,0.1354017,-0.4150147,0.6608354
6285708,-1.955541,-0.8120802,2.685249,0.6110974,0.1352968,-0.4151032,0.6602606
6428565,-1.952184,-0.8089347,2.685286,0.6087913,0.1360661,-0.4019633,0.6702871
6571422,-1.951968,-0.8089027,2.685125,0.6089315,0.1360373,-0.4017628,0.6702858
6714279,-1.951968,-0.8089027,2.685125,0.6089315,0.1360373,-0.4017628,0.6702858
6857136,-1.948433,-0.8057127,2.683668,0.6196555,0.1284885,-0.3893871,0.66925
6999993,-1.946941,-0.8051513,2.682703,0.6216751,0.1273466,-0.3868485,0.6690674
7142850,-1.946719,-0.803661,2.68425,0.6215754,0.1259488,-0.3866395,0.6695454
7285707,-1.94574,-0.8030789,2.684178,0.6228424,0.124797,-0.3849036,0.6695837
7428564,-1.94449,-0.8024262,2.683665,0.6244705,0.1236238,-0.382769,0.6695086
7571421,-1.945243,-0.8036834,2.686996,0.6276481,0.1206925,-0.3789921,0.6692206
7714278,-1.944296,-0.8033433,2.687043,0.6295145,0.1192492,-0.3765824,0.6690866
7857135,-1.943348,-0.8030031,2.68709,0.6313736,0.1178045,-0.3741683,0.668945
7999992,-1.94432,-0.8054937,2.691501,0.6340688,0.1150503,-0.3699572,0.6692174
8142849,-1.94375,-0.8056913,2.692333,0.6360464,0.1133122,-0.3673671,0.6690642
8285706,-1.94311,-0.8058177,2.693019,0.6380083,0.1116565,-0.3647004,0.6689334
8428563,-1.943957,-0.8072255,2.696885,0.6427199,0.109998,-0.3627353,0.6657588
8571420,-1.943551,-0.8075719,2.698,0.6450362,0.108371,-0.3601857,0.6651694
8714277,-1.943146,-0.8079184,2.699116,0.6473431,0.1067424,-0.3576309,0.66457
8857134,-1.943767,-0.808834,2.703772,0.6543576,0.1076845,-0.3557202,0.6585464
8999991,-1.943518,-0.809332,2.705558,0.6575065,0.106676,-0.3530248,0.6570228
9142848,-1.943474,-0.8102906,2.710851,0.6616994,0.1075161,-0.346609,0.6560917
9285705,-1.943442,-0.8110742,2.714165,0.6643018,0.107066,-0.3439955,0.65491
9428562,-1.943268,-0.8116872,2.716516,0.6673033,0.1062155,-0.3409646,0.6535807
9571419,-1.944353,-0.813966,2.724483,0.6690603,0.1042751,-0.3414279,0.6518529
9714276,-1.944635,-0.8153055,2.728938,0.6716486,0.1034302,-0.339428,0.6503685
9857133,-1.9447,-0.8162649,2.732314,0.674404,0.1024458,-0.3369851,0.6489416
9999990,-1.945245,-0.8191105,2.741676,0.6746704,0.105425,-0.3356183,0.6488959
10142847,-1.945394,-0.8204714,2.746576,0.6769481,0.105403,-0.3334157,0.6476615
10285704,-1.945546,-0.8217601,2.750931,0.6793019,0.1050775,-0.3311214,0.6464258
10428561,-1.945633,-0.8232161,2.759712,0.6824779,0.1057267,-0.3254553,0.6458519
10571418,-1.945746,-0.824779,2.767807,0.6852531,0.104326,-0.3185434,0.6465867
10714275,-1.945907,-0.8261856,2.773247,0.6877432,0.1039414,-0.3151338,0.645675
10857132,-1.946066,-0.8275817,2.778647,0.6902019,0.1035578,-0.3117437,0.6447581
10999989,-1.946794,-0.8289175,2.792834,0.6833057,0.1045045,-0.306508,0.654389
11142846,-1.947055,-0.8303444,2.799343,0.6845102,0.1042892,-0.3029287,0.6548311
11285703,-1.947433,-0.8316625,2.806304,0.6852853,0.1041944,-0.299589,0.6555716
11428560,-1.951365,-0.8309001,2.819048,-0.684075,-0.09809675,0.3072879,-0.6542115
11571417,-1.952128,-0.8320711,2.82638,-0.6849567,-0.09706985,0.3051836,-0.654427
11714274,-1.952896,-0.8332514,2.833769,-0.6858411,-0.09603425,0.3030609,-0.65464
11857131,-1.957741,-0.8295037,2.84758,-0.6776685,-0.07786684,0.3125913,-0.6610513
11999988,-1.959023,-0.8300837,2.8557,-0.6773667,-0.07473957,0.3119284,-0.662034
12142845,-1.960314,-0.8306681,2.863881,-0.677055,-0.07158825,0.3112571,-0.6630163
12285702,-1.964688,-0.8211126,2.876864,-0.6647378,-0.06605715,0.332677,-0.6656471
12428559,-1.966373,-0.8204983,2.885613,-0.6629874,-0.06266204,0.3346826,-0.6667149
12571416,-1.967017,-0.8150859,2.898621,-0.6636434,-0.06939546,0.3397973,-0.6627967
12714273,-1.968543,-0.813888,2.907895,-0.662185,-0.06741559,0.3420436,-0.6633042
12857130,-1.966565,-0.8140772,2.923266,-0.6557548,-0.07649878,0.3299368,-0.6747409
12999987,-1.966866,-0.8135617,2.934853,-0.6506143,-0.07956142,0.328663,-0.6799645
13142844,-1.96778,-0.8126824,2.945245,-0.6478915,-0.07977867,0.3285742,-0.6825768
13285701,-1.966626,-0.8137937,2.960838,-0.6326262,-0.09305519,0.3310464,-0.6939258
13428558,-1.967074,-0.8133163,2.972575,-0.6266924,-0.096482,0.332385,-0.6981891
13571415,-1.967711,-0.8128014,2.983869,-0.6218026,-0.09880493,0.3328362,-0.7020109
13714272,-1.968346,-0.8122876,2.995134,-0.6168978,-0.1011176,0.3332715,-0.7057921
13857129,-1.968236,-0.8094876,3.009032,-0.6102639,-0.10497,0.3322627,-0.7114499
13999986,-1.968825,-0.8087152,3.020673,-0.605123,-0.1074297,0.332406,-0.7153959
14142843,-1.968548,-0.8027228,3.030364,-0.6040124,-0.1043572,0.3194558,-0.7226525
14285700,-1.968879,-0.8006813,3.041093,-0.5994807,-0.1067774,0.3158331,-0.7276475
14428557,-1.969342,-0.799096,3.052359,-0.5948029,-0.1086034,0.3137456,-0.7321056
14571414,-1.968552,-0.7942851,3.053291,-0.6074473,-0.1222898,0.2963901,-0.7267778
14714271,-1.968843,-0.7922752,3.063006,-0.6053767,-0.1258812,0.292148,-0.7296044
14857128,-1.969135,-0.790255,3.072771,-0.6032692,-0.1294855,0.2878715,-0.7324137
14999985,-1.96866,-0.7890628,3.068818,-0.6285353,-0.1546573,0.2867824,-0.7062439
15142842,-1.968812,-0.7872041,3.074843,-0.6311427,-0.1629557,0.285531,-0.7025499
15285699,-1.969078,-0.7854454,3.075826,-0.6231669,-0.1716917,0.2966851,-0.7029673
15428556,-1.96954,-0.7838008,3.080395,-0.6170469,-0.1762187,0.3011537,-0.7053415
15571413,-1.969751,-0.7819287,3.086743,-0.6160599,-0.1828298,0.3008564,-0.7046481
15714270,-1.971233,-0.7819303,3.088264,-0.6032768,-0.1771723,0.3119022,-0.7123091
15857127,-1.972085,-0.7813912,3.092494,-0.599053,-0.1771193,0.3146825,-0.7146603
15999984,-1.972539,-0.7799653,3.097888,-0.5960715,-0.1810461,0.3162755,-0.7154655
16142841,-1.972997,-0.7785283,3.103323,-0.5930501,-0.1849987,0.3178723,-0.7162571
16285698,-1.975977,-0.7825523,3.101801,-0.5846443,-0.1620585,0.3232262,-0.7262595
16428555,-1.976755,-0.7818502,3.106287,-0.5809278,-0.1623382,0.3252914,-0.7282546
16571412,-1.977533,-0.781148,3.110774,-0.5771984,-0.1626144,0.3273494,-0.7302336
16714269,-1.980486,-0.7849346,3.106228,-0.5759593,-0.1375426,0.3255704,-0.7371274
16857126,-1.981532,-0.7848064,3.109548,-0.572559,-0.1345144,0.3270691,-0.7396674
16999983,-1.982584,-0.7846773,3.112894,-0.5691155,-0.1314588,0.3285696,-0.742205
17142840,-1.98363,-0.7845492,3.116214,-0.5656814,-0.1284227,0.3300489,-0.7447013
17285697,-1.985294,-0.785893,3.113106,-0.5666327,-0.1169491,0.3261229,-0.7475923
17428554,-1.986413,-0.7884253,3.099011,-0.5834697,-0.1049011,0.3078804,-0.7441562
17571411,-1.9875,-0.7887548,3.099748,-0.582803,-0.1000816,0.3065268,-0.7458993
17714268,-1.987534,-0.790786,3.087832,-0.6027717,-0.09629662,0.2855838,-0.7388067
17857125,-1.988476,-0.7913439,3.08704,-0.6045628,-0.09160774,0.2818086,-0.7393888
17999982,-1.989417,-0.7919018,3.086248,-0.6063299,-0.08691519,0.2780222,-0.7399415
18142839,-1.987048,-0.7952621,3.067548,-0.6407061,-0.08589082,0.2472973,-0.7217773
18285696,-1.987596,-0.7961566,3.064744,-0.6459073,-0.08161511,0.240396,-0.7199671
18428553,-1.988145,-0.7970513,3.06194,-0.6510463,-0.07733156,0.2334717,-0.7180875
18571410,-1.986026,-0.8003026,3.047663,-0.664534,-0.07601746,0.2200979,-0.7100513
18714267,-1.986285,-0.8014822,3.043572,-0.6703709,-0.07193751,0.2124537,-0.7073128
18857124,-1.987688,-0.8050582,3.036957,-0.6731648,-0.04383382,0.2080789,-0.708259
18999981,-1.988107,-0.8065247,3.032579,-0.6783944,-0.03668138,0.2007804,-0.7057781
19142838,-1.988526,-0.8079911,3.0282,-0.6835305,-0.02952387,0.1934542,-0.7031997
19285695,-1.990067,-0.8107835,3.022148,-0.6877452,-0.003216758,0.1859238,-0.7017326
19428552,-1.990628,-0.8123763,3.017557,-0.6924738,0.00617677,0.1785274,-0.6989777
19571409,-1.991194,-0.8139845,3.012922,-0.6971269,0.01566029,0.171028,-0.6960734
19714266,-1.990789,-0.8170739,3.006651,-0.7036181,0.0282787,0.1699293,-0.6893809
19857123,-1.991244,-0.8188109,3.001853,-0.7082315,0.03805257,0.1632139,-0.6857998
19999980,-1.989737,-0.8223779,2.997339,-0.7163339,0.06190661,0.1533866,-0.6778686
20142837,-1.987467,-0.8248702,2.994257,-0.7201436,0.08678364,0.1369684,-0.6746122
20285694,-1.986454,-0.8287879,2.985615,-0.7288897,0.1182824,0.1174758,-0.6640247
20428551,-1.985882,-0.8326591,2.976643,-0.7361301,0.1470428,0.09896872,-0.6532198
20571408,-1.978886,-0.8321176,2.976809,-0.7411107,0.1901609,0.05637956,-0.6414165
20714265,-1.976612,-0.8351516,2.968987,-0.7454847,0.2254576,0.02902425,-0.6265613
20857122,-1.967676,-0.8346028,2.970974,-0.7406712,0.2549454,0.0003385894,-0.621618
20999979,-1.956494,-0.833091,2.973793,-0.7443703,0.2604368,-0.008400478,-0.6148292
21142836,-1.948308,-0.834008,2.970139,-0.7456731,0.2903257,-0.03468994,-0.5987314
21285693,-1.929685,-0.829958,2.977097,-0.7444459,0.2945655,-0.04680807,-0.5973613
21428550,-1.910858,-0.8236171,2.988333,-0.7340497,0.3070517,-0.07346879,-0.6012427
21571407,-1.897587,-0.8211992,2.991564,-0.7290223,0.3265726,-0.098212,-0.5934908
21714264,-1.891046,-0.8200695,2.99292,-0.7263595,0.3365389,-0.110561,-0.588999
21857121,-1.878974,-0.8169293,3.010136,-0.7089438,0.3351464,-0.1320313,-0.606336
21999978,-1.864259,-0.8153693,3.024781,-0.6916571,0.3482469,-0.1610393,-0.6118831
22142835,-1.857727,-0.8153108,3.032136,-0.6836269,0.3523287,-0.1677146,-0.6167581
22285692,-1.843411,-0.8131987,3.04191,-0.6700659,0.3664238,-0.1928615,-0.6160761
22428549,-1.834566,-0.8160269,3.056632,-0.6586658,0.3805692,-0.1733461,-0.6255218
22571406,-1.825511,-0.8178846,3.064496,-0.6662067,0.401739,-0.1375687,-0.6130655
22714263,-1.813357,-0.8175125,3.074569,-0.6581902,0.4174737,-0.1394477,-0.6107829
22857120,-1.810912,-0.8184671,3.072923,-0.6904091,0.413394,-0.05365049,-0.591238
22999977,-1.803066,-0.8180432,3.078936,-0.6878681,0.445933,-0.07679684,-0.567524
23142834,-1.792554,-0.8177159,3.086895,-0.6865459,0.4639193,-0.07053068,-0.5553909
23285691,-1.786049,-0.8161823,3.09801,-0.6558868,0.4953567,-0.1445205,-0.550952
23428548,-1.779825,-0.8141494,3.108223,-0.6586931,0.4788742,-0.1292721,-0.5657665
23571405,-1.775622,-0.8135387,3.112822,-0.656431,0.4822001,-0.1296441,-0.5654855
23714262,-1.774174,-0.8114219,3.117617,-0.6514516,0.47327,-0.1097864,-0.5827293
23857119,-1.771662,-0.8098551,3.121773,-0.6454334,0.4740228,-0.1032078,-0.5899714
23999976,-1.767885,-0.8089771,3.126312,-0.6419717,0.4767329,-0.1012429,-0.591902
24142833,-1.764094,-0.8080953,3.130871,-0.6384779,0.4794416,-0.09926684,-0.5938247
24285690,-1.763215,-0.8060248,3.132283,-0.6281587,0.4782321,-0.09674245,-0.6060953
24428547,-1.759768,-0.8050053,3.136424,-0.6237622,0.4803894,-0.09474037,-0.6092381
24571404,-1.756381,-0.8039626,3.140328,-0.619055,0.482396,-0.09320084,-0.6126815
24714261,-1.753997,-0.8029239,3.136966,-0.6186668,0.4871242,-0.1001626,-0.608218
24857118,-1.75065,-0.8019058,3.140114,-0.6147792,0.4895948,-0.09933005,-0.6103089
24999975,-1.747744,-0.8001924,3.135599,-0.6134831,0.5014277,-0.1052576,-0.6009407
25142832,-1.74443,-0.7990065,3.136827,-0.6100063,0.5062827,-0.1066662,-0.6001604
25285689,-1.741078,-0.7978907,3.138796,-0.6063967,0.5102198,-0.1069719,-0.6004297
25428546,-1.737966,-0.7959455,3.133501,-0.6004905,0.5213372,-0.1226328,-0.5937844
25571403,-1.734727,-0.7946834,3.134225,-0.5961801,0.5264416,-0.1262532,-0.5928648
25714260,-1.731395,-0.7934809,3.135167,-0.5920877,0.5312887,-0.128848,-0.5920833
25857117,-1.736713,-0.7885793,3.133334,-0.577518,0.5442196,-0.1717769,-0.5837728
25999974,-1.734577,-0.7868506,3.133931,-0.5716566,0.5499702,-0.1798112,-0.5817298
26142831,-1.732424,-0.7851089,3.134533,-0.5656722,0.5556886,-0.1878815,-0.5795911
26285688,-1.752668,-0.7701663,3.141976,-0.538549,0.5461891,-0.08748382,-0.6356013
26428545,-1.753505,-0.7666593,3.143555,-0.5294807,0.5492466,-0.08021041,-0.6415175
26571402,-1.754346,-0.7631326,3.145144,-0.5202658,0.5522218,-0.07288174,-0.6473506
26714259,-1.773786,-0.7513865,3.155358,-0.5193668,0.4937725,0.03560665,-0.696548
26857116,-1.777018,-0.7468643,3.158037,-0.5103134,0.4878366,0.05551566,-0.7060551
26999973,-1.780267,-0.7423181,3.16073,-0.5009013,0.4815723,0.07549618,-0.7151828
27142830,-1.799273,-0.7339308,3.165356,-0.506142,0.5018774,0.04376532,-0.7000172
27285687,-1.804553,-0.728924,3.168283,-0.4987192,0.4995233,0.05659663,-0.7060825
27428544,-1.820869,-0.7203441,3.173206,-0.4914753,0.530007,0.01429172,-0.6908983
27571401,-1.828765,-0.7144129,3.176747,-0.4836549,0.5356445,0.01389632,-0.6920764
27714258,-1.835822,-0.7087809,3.180058,-0.4762023,0.5385568,0.01801111,-0.6948839
27857115,-1.84956,-0.70069,3.187094,-0.4563906,0.5672724,-0.02227683,-0.6851375
27999972,-1.857681,-0.6948586,3.191349,-0.4463906,0.5745587,-0.03035312,-0.685344
28142829,-1.865652,-0.688897,3.195283,-0.4368761,0.5808989,-0.03344463,-0.6859863
28285686,-1.873598,-0.6829547,3.199204,-0.4273314,0.5871372,-0.03652138,-0.6865305
28428543,-1.879466,-0.6810988,3.208475,-0.4139436,0.5943011,-0.10049,-0.6821721
28571400,-1.887091,-0.6756805,3.213069,-0.4036317,0.6001559,-0.1108493,-0.6816208
28714257,-1.888017,-0.6750722,3.221742,-0.3929654,0.6013221,-0.1222604,-0.6848666
28857114,-1.894224,-0.6706614,3.227129,-0.3826337,0.6052819,-0.1320174,-0.6854172
28999971,-1.900835,-0.6659769,3.232313,-0.3720558,0.6099588,-0.1421177,-0.6850747
29142828,-1.896866,-0.6699396,3.241263,-0.3773443,0.5991622,-0.1145677,-0.6967712
29285685,-1.901449,-0.6669347,3.24712,-0.370082,0.6004792,-0.117397,-0.699058
29428542,-1.906558,-0.6634827,3.252883,-0.3618147,0.602841,-0.1220301,-0.7005579
29571399,-1.898661,-0.6724745,3.261428,-0.3828037,0.571585,-0.07559436,-0.7218293
29714256,-1.901947,-0.6707342,3.267538,-0.3785686,0.5693652,-0.07324377,-0.7260472
29857113,-1.90525,-0.6689852,3.273679,-0.374295,0.5671081,-0.07087822,-0.730252
29999970,-1.894387,-0.6809114,3.278034,-0.3989029,0.5417641,-0.04909082,-0.7382128
30142827,-1.895773,-0.6809612,3.283908,-0.3984803,0.5363611,-0.04436742,-0.7426721
30285684,-1.897168,-0.6810112,3.289818,-0.3980264,0.5308871,-0.03961269,-0.7471042
30428541,-1.897627,-0.6819032,3.295448,-0.3996644,0.5239819,-0.03557173,-0.7512962
30571398,-1.882799,-0.6955712,3.29553,-0.4246326,0.497404,-0.04732209,-0.755008
30714255,-1.882208,-0.6972381,3.300716,-0.4271251,0.4892135,-0.04452928,-0.7591122
30857112,-1.868597,-0.7084501,3.298284,-0.4468939,0.4472367,-0.02987147,-0.7741918
30999969,-1.866341,-0.7112799,3.302488,-0.4512157,0.4343638,-0.02533207,-0.7791603
31142826,-1.862999,-0.7148935,3.305657,-0.4568408,0.4175807,-0.01535816,-0.7852942
31285683,-1.854414,-0.7247186,3.295985,-0.4722258,0.3959223,0.05922591,-0.7853283
31428540,-1.851216,-0.7284741,3.298273,-0.4773511,0.3810117,0.0733396,-0.7884082
31571397,-1.844637,-0.7411751,3.284791,-0.5040392,0.3684818,0.1413921,-0.7682279
31714254,-1.840764,-0.7466407,3.284008,-0.5126398,0.3526476,0.1640749,-0.7654539
31857111,-1.837003,-0.7516866,3.283956,-0.5196984,0.3367809,0.1856007,-0.7629185
31999968,-1.83131,-0.7658176,3.26582,-0.5469467,0.3279715,0.1704963,-0.7511426
32142825,-1.827271,-0.7719807,3.263278,-0.5563025,0.3130635,0.1861351,-0.7469086
32285682,-1.823201,-0.7781899,3.260718,-0.5654066,0.2978628,0.2017833,-0.7422107
32428539,-1.819818,-0.7867268,3.247445,-0.5855005,0.3016236,0.1376616,-0.7397714
32571396,-1.817037,-0.7927405,3.235912,-0.5955576,0.3102148,0.08421265,-0.7361972
32714253,-1.813191,-0.799078,3.231004,-0.6059797,0.3003426,0.08208461,-0.7320145
32857110,-1.812911,-0.8020107,3.209143,-0.6233779,0.32759,0.01866736,-0.7097439
32999967,-1.809536,-0.8078026,3.201957,-0.6344209,0.3223734,0.008776738,-0.7025017
33142824,-1.806142,-0.8136267,3.19473,-0.6453336,0.3170305,-0.001171522,-0.6950071
33285681,-1.804722,-0.815627,3.176949,-0.6714575,0.3201367,0.01111133,-0.6682318
33428538,-1.802136,-0.819717,3.166834,-0.6833472,0.3185801,0.01144925,-0.6568198
33571395,-1.79905,-0.8248128,3.158024,-0.6954675,0.3143812,0.005463364,-0.6461112
33714252,-1.7962,-0.822505,3.145007,-0.6980494,0.3216882,0.02203166,-0.6393421
33857109,-1.793108,-0.8265503,3.135689,-0.7087206,0.3187976,0.01913116,-0.6290606
33999966,-1.789992,-0.830628,3.126297,-0.7193075,0.3158077,0.01620287,-0.6185464
34142823,-1.780863,-0.8288025,3.11884,-0.7350132,0.2842433,-0.005292621,-0.6155757
34285680,-1.776959,-0.8320228,3.109756,-0.74584,0.2773449,-0.01087314,-0.6055446
34428537,-1.773027,-0.8352662,3.100607,-0.7565214,0.2703136,-0.01649073,-0.5952596
34571394,-1.761972,-0.8329196,3.096095,-0.772578,0.2376138,-0.05270188,-0.5864176
34714251,-1.757146,-0.8353618,3.087598,-0.7829798,0.2271016,-0.06198686,-0.5757822
34857108,-1.749664,-0.8324216,3.085063,-0.7877101,0.2041033,-0.06427588,-0.5776878
34999965,-1.744457,-0.8337466,3.077828,-0.7958797,0.191461,-0.07179946,-0.5698799
35142822,-1.739265,-0.8353295,3.070246,-0.8044648,0.1790112,-0.07987051,-0.5607247
35285679,-1.735167,-0.8321537,3.070642,-0.8005779,0.1643855,-0.06925169,-0.5720635
35428536,-1.730108,-0.8329605,3.064162,-0.8072755,0.151616,-0.0747356,-0.5654498
35571393,-1.725011,-0.8337736,3.057632,-0.8137946,0.138705,-0.08024039,-0.5586241
35714250,-1.723296,-0.8371349,3.056714,-0.814682,0.1281995,-0.07452492,-0.5606284
35857107,-1.718867,-0.8382758,3.051266,-0.8199194,0.1159277,-0.07816692,-0.5551422
35999964,-1.714209,-0.8386902,3.045773,-0.8251911,0.1033543,-0.08203795,-0.5492243
36142821,-1.715289,-0.8458338,3.04547,-0.8266945,0.09785545,-0.07738933,-0.5486451
36285678,-1.711443,-0.8460973,3.041119,-0.8312372,0.08632191,-0.08006188,-0.5433078
36428535,-1.707949,-0.8462552,3.037259,-0.8355912,0.0749393,-0.08265065,-0.5379037
36571392,-1.71197,-0.8451974,3.042983,-0.8350601,0.07026722,-0.0836249,-0.5392069
36714249,-1.709229,-0.8452743,3.040045,-0.8385904,0.05967108,-0.08600768,-0.5346105
36857106,-1.715411,-0.8449189,3.046571,-0.8365026,0.06049709,-0.08572173,-0.5378247
36999963,-1.71712,-0.8449684,3.047866,-0.8372519,0.0568685,-0.08593919,-0.5370194
37142820,-1.71615,-0.844992,3.046724,-0.839579,0.04874687,-0.08763942,-0.533901
37285677,-1.715172,-0.8450158,3.045573,-0.8418525,0.04055915,-0.08934516,-0.5307135
37428534,-1.73161,-0.8460938,3.058903,-0.8346863,0.0648305,-0.07959271,-0.5410737
37571391,-1.732909,-0.8462897,3.05961,-0.8358072,0.06095841,-0.07984635,-0.5397545
37714248,-1.74938,-0.8476579,3.073089,-0.825016,0.08640127,-0.07176977,-0.5538344
37857105,-1.753544,-0.8481202,3.076174,-0.8237422,0.08747542,-0.07026005,-0.555752
37999962,-1.757147,-0.8485408,3.078773,-0.823044,0.08788261,-0.06922488,-0.5568511
38142819,-1.772879,-0.8494495,3.091599,-0.811932,0.09486707,-0.04983337,-0.5738323
38285676,-1.778744,-0.8499063,3.096094,-0.8092069,0.09585914,-0.04510579,-0.5778933
38428533,-1.784135,-0.8503836,3.100198,-0.8068617,0.09705215,-0.04128519,-0.5812494
38571390,-1.799851,-0.8498515,3.112868,-0.7953086,0.09008504,-0.01319459,-0.5993286
38714247,-1.807074,-0.8501112,3.118457,-0.7910243,0.08993784,-0.005188806,-0.6051156
38857104,-1.813979,-0.850435,3.123806,-0.7869995,0.089936,0.002144783,-0.6103595
38999961,-1.828619,-0.8490353,3.133972,-0.7808128,0.08940601,0.02135641,-0.6179659
39142818,-1.836537,-0.8491191,3.139937,-0.7763326,0.08932841,0.03020565,-0.6232301
39285675,-1.844474,-0.8492031,3.145916,-0.7717435,0.08923931,0.03907227,-0.6284279
39428532,-1.858548,-0.8472236,3.154348,-0.7699455,0.09362204,0.05346503,-0.6289359
39571389,-1.867273,-0.8470307,3.160633,-0.7655491,0.09410638,0.06303177,-0.633329
39714246,-1.876065,-0.8468363,3.166966,-0.7610185,0.09458193,0.07266277,-0.6376718
39857103,-1.885067,-0.8465094,3.173364,-0.7565775,0.09515902,0.0824709,-0.6416649
39999960,-1.897271,-0.842913,3.182371,-0.7490982,0.1025857,0.1011331,-0.6466066
40142817,-1.906418,-0.8422998,3.188988,-0.743872,0.1038229,0.1117385,-0.6506841
40285674,-1.914651,-0.8366258,3.197824,-0.7345077,0.105908,0.1248353,-0.6585576
40428531,-1.923655,-0.8353605,3.204719,-0.7284869,0.1071835,0.1356687,-0.662882
40571388,-1.929401,-0.8285961,3.214313,-0.7194636,0.104365,0.1371476,-0.6728079
40714245,-1.937549,-0.8260265,3.221905,-0.7124721,0.1045313,0.1455992,-0.6784229
40857102,-1.945845,-0.8243372,3.229022,-0.7056696,0.1050816,0.1548189,-0.6833882
40999959,-1.949223,-0.8195258,3.237703,-0.6942011,0.09776103,0.1573108,-0.6955436
41142816,-1.955996,-0.8179898,3.244675,-0.686264,0.09628318,0.1653677,-0.7017299
41285673,-1.963368,-0.8163593,3.251792,-0.6783817,0.0955179,0.1735979,-0.7074873
