timestamp,poseX,poseY,poseZ,oriX,oriY,oriZ,oriW
1191427380,0.6914021,-0.8188329,5.220712,-0.05379725,-0.7875249,0.588329,0.1754409
1191570237,0.6916959,-0.821757,5.220437,-0.05200712,-0.7872015,0.5881745,0.177932
1191713094,0.6922065,-0.8246019,5.220372,-0.04840845,-0.7863638,0.5891574,0.1793939
1191855951,0.6930152,-0.8282228,5.220159,-0.04764498,-0.7856244,0.5907369,0.1776347
1191998808,0.6941709,-0.8318028,5.220284,-0.04865825,-0.7853701,0.5915801,0.1756685
1192141665,0.6941399,-0.8315593,5.220169,-0.05002062,-0.7855219,0.5915847,0.1745881
1192284522,0.6962664,-0.8391132,5.219736,-0.05730368,-0.7854764,0.5929913,0.167644
1192427379,0.6970455,-0.8429981,5.219129,-0.05974966,-0.7853948,0.5933242,0.1659861
1192570236,0.6970876,-0.8433974,5.219013,-0.0598047,-0.7853148,0.5934272,0.1659766
1192713093,0.6966031,-0.8447852,5.217637,-0.05804949,-0.7861231,0.5915824,0.1693251
1192855950,0.6967424,-0.8467269,5.216951,-0.05820809,-0.7866043,0.5904784,0.1708823
1192998807,0.697318,-0.8512211,5.215769,-0.05890777,-0.7870792,0.589002,0.1735311
1193141664,0.6979717,-0.8568766,5.214032,-0.0589809,-0.787448,0.5866097,0.1798223
1193284521,0.6985795,-0.8619231,5.212654,-0.05911484,-0.7874606,0.5838938,0.1883596
1193427378,0.6992872,-0.8669912,5.211351,-0.05868528,-0.7877524,0.5812477,0.1953288
1193570235,0.6996449,-0.8696288,5.210681,-0.05875678,-0.7878438,0.580187,0.1980729
1193713092,0.6999947,-0.8721482,5.210166,-0.0549033,-0.7874332,0.5774043,0.2086598
1193855949,0.7002524,-0.8749287,5.209569,-0.05269602,-0.7870607,0.5758238,0.2149081
1193998806,0.7003223,-0.8779088,5.209006,-0.04917337,-0.7873068,0.5721093,0.2245459
1194141663,0.7005493,-0.8809975,5.208689,-0.04566798,-0.7867246,0.5699457,0.2326816
1194284520,0.70089,-0.884045,5.208471,-0.0421804,-0.7856599,0.5690606,0.2390175
1194427377,0.7013161,-0.8879165,5.209762,-0.03198801,-0.7824681,0.5700148,0.248603
1194570234,0.7020199,-0.894007,5.209511,-0.02555259,-0.7805153,0.5674251,0.2610972
1194713091,0.7025033,-0.8976513,5.210358,-0.02605508,-0.7786055,0.5672867,0.2669841
1194855948,0.7028627,-0.9009693,5.210938,-0.02496562,-0.7773945,0.5660468,0.2731768
1194998805,0.7032114,-0.9041284,5.211174,-0.02250871,-0.7760384,0.5649056,0.2795344
1195141662,0.7037929,-0.9070648,5.212438,-0.0196574,-0.7726312,0.5666219,0.285647
1195284519,0.704639,-0.9095353,5.213573,-0.01900682,-0.7699637,0.5675374,0.2910257
1195427376,0.7051947,-0.9124177,5.2141,-0.01700812,-0.7681063,0.5671033,0.2968456
1195570233,0.7073443,-0.9128656,5.216234,-0.01585675,-0.7645818,0.5714324,0.297705
1195713090,0.7091217,-0.9140838,5.21756,-0.01419749,-0.7622979,0.5739809,0.2987412
1195855947,0.7117493,-0.9138193,5.218908,-0.01677519,-0.7610313,0.5772161,0.2955869
1195998804,0.7148758,-0.9160784,5.220698,-0.01792497,-0.7581502,0.5800908,0.2972906
1196141661,0.7166837,-0.9166458,5.221545,-0.02007891,-0.7569267,0.5821631,0.2962181
1196284518,0.7186997,-0.9167441,5.222315,-0.02206632,-0.7556153,0.5851358,0.2935553
1196427375,0.7205352,-0.917169,5.223042,-0.02287195,-0.7543908,0.587258,0.292403
1196570232,0.7224063,-0.9169092,5.223598,-0.02531469,-0.7537116,0.5889058,0.2906335
1196713089,0.724013,-0.916831,5.22415,-0.02803973,-0.7527252,0.5904005,0.2899068
1196855946,0.725553,-0.9169731,5.224718,-0.02979796,-0.7514039,0.5919562,0.2899864
