timestamp,poseX,poseY,poseZ,oriX,oriY,oriZ,oriW
8285706,-1.751168,0.05058005,2.672125,-0.357706,-0.03607536,0.03603216,-0.9324412
8428563,-1.749506,0.04881981,2.673089,-0.3634196,-0.03328771,0.03578598,-0.9303427
8571420,-1.748643,0.0458785,2.673941,-0.3686559,-0.03009943,0.03245034,-0.9285116
8714277,-1.747424,0.04283056,2.674824,-0.374877,-0.02628507,0.03103701,-0.926182
8857134,-1.746091,0.04035506,2.675568,-0.3810232,-0.02280601,0.03064695,-0.923776
8999991,-1.745129,0.03673789,2.67582,-0.3894722,-0.01744482,0.03161387,-0.9203303
9142848,-1.744014,0.03416699,2.6761,-0.3967625,-0.01322462,0.03308224,-0.9172296
9285705,-1.742826,0.03188407,2.676304,-0.4036371,-0.00910002,0.03382515,-0.9142484
9428562,-1.742457,0.03096101,2.676118,-0.4103903,-0.003822226,0.0359035,-0.9111949
9571419,-1.741216,0.02990162,2.676502,-0.4146752,2.687568E-05,0.03859534,-0.9091507
9714276,-1.740023,0.02797401,2.677016,-0.4208781,0.003959302,0.03952929,-0.9062469
9857133,-1.738864,0.0276126,2.676556,-0.4191151,0.005898841,0.04061489,-0.9070051
9999990,-1.737934,0.02643993,2.67688,-0.4213032,0.00916848,0.03999475,-0.9059912
10142847,-1.736735,0.02500626,2.677259,-0.4256369,0.0126714,0.04067351,-0.9038907
10285704,-1.736572,0.02404863,2.676532,-0.4228829,0.01504848,0.03838096,-0.9052461
10428561,-1.735816,0.02275509,2.676319,-0.4248674,0.01831769,0.03752017,-0.9042922
10571418,-1.735477,0.02165821,2.67572,-0.4264185,0.02159659,0.03597952,-0.9035521
10714275,-1.734946,0.02064037,2.675188,-0.4286979,0.02460294,0.03548446,-0.9024155
10857132,-1.734135,0.02014378,2.674729,-0.4315392,0.02780733,0.0351651,-0.9009795
10999989,-1.733105,0.02044019,2.674498,-0.4341785,0.0309135,0.03534777,-0.8996021
11142846,-1.732339,0.02056563,2.674451,-0.4347205,0.0340388,0.03535751,-0.8992271
11285703,-1.731335,0.0205462,2.674267,-0.4351754,0.03677693,0.03578873,-0.8988821
11428560,-1.730402,0.02084121,2.673928,-0.4324436,0.03891011,0.03632069,-0.9000885
11571417,-1.729286,0.02071846,2.673351,-0.4309103,0.04051928,0.03723098,-0.9007155
11714274,-1.72827,0.02067816,2.672833,-0.4305383,0.0424008,0.03796495,-0.9007761
11857131,-1.726946,0.02073589,2.672008,-0.4293315,0.04214544,0.03947722,-0.9012989
11999988,-1.725971,0.02112633,2.671046,-0.4287308,0.04295806,0.03990288,-0.9015278
12142845,-1.724996,0.02126125,2.670202,-0.4286058,0.04430774,0.04020815,-0.9015083
12285702,-1.723749,0.02204531,2.669494,-0.4273528,0.04329239,0.04166687,-0.902086
12428559,-1.722665,0.02255833,2.668711,-0.4259903,0.04258975,0.0426919,-0.9027157
12571416,-1.721985,0.02281746,2.668097,-0.42406,0.04157789,0.04316115,-0.903649
12714273,-1.72104,0.02336323,2.667222,-0.4223461,0.04161935,0.04326907,-0.9044443
12857130,-1.720383,0.02414912,2.666491,-0.420595,0.04143248,0.04296409,-0.905283
12999987,-1.719449,0.02468225,2.665682,-0.4195224,0.04176902,0.04335717,-0.9057464
13142844,-1.718938,0.02595896,2.664876,-0.415929,0.04109345,0.04223203,-0.907486
13285701,-1.718094,0.02694926,2.664258,-0.413251,0.04048616,0.04134317,-0.9087768
13428558,-1.717258,0.02775431,2.663466,-0.4115288,0.04051489,0.04129438,-0.9095589
13571415,-1.716949,0.02905047,2.66276,-0.4073986,0.04016277,0.03908908,-0.9115292
13714272,-1.716614,0.02994487,2.661886,-0.4046154,0.04048609,0.03777433,-0.9128091
13857129,-1.71627,0.0310666,2.661178,-0.4014346,0.04101387,0.03685537,-0.9142264
13999986,-1.715734,0.0325895,2.660584,-0.3978981,0.04172216,0.03625749,-0.915763
14142843,-1.715394,0.03396773,2.660156,-0.3939639,0.04244643,0.03495084,-0.9174798
14285700,-1.715056,0.03525829,2.659349,-0.3892728,0.04403901,0.03228525,-0.9195026
14428557,-1.714834,0.03645131,2.658598,-0.3860575,0.04548716,0.03017816,-0.9208583
14571414,-1.714259,0.03756899,2.657987,-0.3826742,0.04625871,0.02889107,-0.9222721
14714271,-1.713828,0.03871363,2.657587,-0.3786516,0.04719649,0.02720507,-0.9239348
14857128,-1.713591,0.03985336,2.657212,-0.3751296,0.04822721,0.02571251,-0.9253598
14999985,-1.71332,0.04104471,2.656406,-0.371375,0.04913085,0.02428858,-0.926864
15142842,-1.712845,0.04222462,2.656064,-0.3678626,0.05037748,0.02341539,-0.9282193
15285699,-1.712579,0.04334137,2.655405,-0.3640198,0.05166546,0.02169421,-0.9297041
15428556,-1.712158,0.04456171,2.654888,-0.3605995,0.05286942,0.02022719,-0.9310015
15571413,-1.711569,0.04582301,2.654221,-0.3566763,0.05470673,0.01811388,-0.932449
15714270,-1.711277,0.04704681,2.65384,-0.3529706,0.05638398,0.01529023,-0.9338087
15857127,-1.710934,0.04816708,2.653248,-0.3493219,0.05805913,0.01333891,-0.9351072
15999984,-1.710378,0.04926386,2.653028,-0.3459297,0.05905396,0.01290719,-0.9363112
16142841,-1.709899,0.05047414,2.652652,-0.3426583,0.05944967,0.0128929,-0.9374886
16285698,-1.709369,0.05160472,2.652405,-0.3392274,0.06062173,0.01187069,-0.938674
16428555,-1.708785,0.05281612,2.65175,-0.3353286,0.06261482,0.01058684,-0.9399585
16571412,-1.708177,0.05428228,2.651513,-0.3317718,0.06420181,0.009720667,-0.9411223
16714269,-1.707231,0.05580071,2.651133,-0.327538,0.0656419,0.009937043,-0.9425026
16857126,-1.706312,0.05713573,2.650737,-0.3231013,0.06709948,0.01011953,-0.9439284
16999983,-1.705562,0.05869386,2.650649,-0.3194464,0.06844536,0.009852765,-0.9450779
17142840,-1.704771,0.06043193,2.650592,-0.3145241,0.07001924,0.01092107,-0.9466006
17285697,-1.703712,0.06276599,2.650488,-0.3087104,0.0716769,0.01331197,-0.9483581
17428554,-1.702775,0.0647122,2.650441,-0.3030324,0.07262795,0.01516608,-0.9500877
17571411,-1.701304,0.06665167,2.650174,-0.2961475,0.07285342,0.01897123,-0.9521707
17714268,-1.700139,0.06861743,2.650016,-0.2898229,0.07308517,0.02124252,-0.9540493
17857125,-1.699138,0.07064685,2.650003,-0.2835529,0.07400076,0.02289747,-0.9558229
17999982,-1.697736,0.07305333,2.650319,-0.2748634,0.07492718,0.02575314,-0.9582134
18142839,-1.69628,0.07461759,2.650182,-0.2677746,0.0754501,0.02846088,-0.9601011
18285696,-1.693493,0.07838109,2.649802,-0.2555812,0.07707245,0.03283819,-0.963151
18428553,-1.691008,0.07963905,2.650429,-0.2508622,0.07510953,0.03900503,-0.964316
18571410,-1.687081,0.08173802,2.65084,-0.2398936,0.07346398,0.04431052,-0.9670009
18714267,-1.683118,0.08412632,2.651313,-0.2288025,0.07263059,0.04856732,-0.9695439
18857124,-1.680715,0.08411297,2.6517,-0.2242467,0.07424044,0.0481557,-0.9705065
18999981,-1.675852,0.08458301,2.652862,-0.2171051,0.07493623,0.05199936,-0.9718776
19142838,-1.670562,0.08496055,2.654344,-0.2099794,0.0758049,0.05455538,-0.9732348
19285695,-1.664799,0.08229622,2.655665,-0.2046579,0.07969695,0.05205033,-0.9741942
19428552,-1.659289,0.07966074,2.657836,-0.1956746,0.08309934,0.05179508,-0.975768
19571409,-1.654343,0.0774034,2.660039,-0.1866519,0.0863083,0.05158224,-0.9772673
19714266,-1.649966,0.08043811,2.665488,-0.1781658,0.0943637,0.04637718,-0.9783669
19857123,-1.648076,0.08746651,2.672853,-0.1475684,0.1090905,0.03872545,-0.9822541
19999980,-1.645257,0.09277496,2.676433,-0.1289412,0.1207351,0.04366484,-0.9833059
20142837,-1.641937,0.09826848,2.680644,-0.1263563,0.1257118,0.04126789,-0.9831213
20285694,-1.639926,0.1045159,2.685818,-0.1183162,0.1309163,0.03651796,-0.9836303
20428551,-1.637331,0.1095296,2.690501,-0.1073978,0.1375268,0.03166642,-0.984149
20571408,-1.636746,0.1099133,2.693635,-0.1032009,0.1391266,0.02554135,-0.9845512
20714265,-1.635413,0.1123647,2.699698,-0.09318741,0.1444335,0.01756261,-0.9849603
20857122,-1.634956,0.1133797,2.706259,-0.08296984,0.1510686,0.009023075,-0.9849939
20999979,-1.634479,0.1115956,2.713495,-0.07400844,0.1596993,0.002632788,-0.9843841
21142836,-1.633787,0.1103378,2.721094,-0.06964877,0.166127,-0.002491699,-0.9836386
21285693,-1.633399,0.1092415,2.72553,-0.07098789,0.1687472,-0.004383592,-0.98309
21428550,-1.633347,0.1079997,2.730242,-0.07122864,0.1705509,-0.006276596,-0.982751
21571407,-1.632798,0.1066801,2.734861,-0.07100649,0.1719261,-0.007146187,-0.9825215
21714264,-1.632295,0.1060373,2.740283,-0.07037023,0.1722776,-0.0084955,-0.982495
21857121,-1.631708,0.1051815,2.745148,-0.06892507,0.1731321,-0.009680518,-0.9824362
21999978,-1.631532,0.1045102,2.750492,-0.06837203,0.1721951,-0.008275714,-0.9826524
22142835,-1.631081,0.1042323,2.756191,-0.06799091,0.1718971,-0.008245035,-0.9827312
22285692,-1.630812,0.1036185,2.761862,-0.06706711,0.1714783,-0.009343325,-0.9828581
22428549,-1.630378,0.1023525,2.767822,-0.06669944,0.1685398,-0.009283942,-0.9833918
22571406,-1.630123,0.1014474,2.773995,-0.06752956,0.1653742,-0.009248306,-0.9838728
22714263,-1.630044,0.1005096,2.779923,-0.06738085,0.1638165,-0.009743778,-0.9841388
22857120,-1.630232,0.0994685,2.785954,-0.06909718,0.1614213,-0.008934631,-0.9844232
22999977,-1.630343,0.09915128,2.791879,-0.07418082,0.1605186,-0.007805976,-0.9842104
23142834,-1.630255,0.0988408,2.797995,-0.07705452,0.1600209,-0.008185858,-0.9840676
23285691,-1.630747,0.1001224,2.804878,-0.08386123,0.1589271,-0.006674211,-0.9836996
23428548,-1.631175,0.09928921,2.810552,-0.08470465,0.1577792,-0.004788176,-0.9838231
23571405,-1.631388,0.09853885,2.815837,-0.08733508,0.1582242,-0.001679294,-0.983532
23714262,-1.631404,0.09940752,2.822096,-0.09170847,0.1592238,0.001349934,-0.9829729
23857119,-1.631185,0.09994385,2.828289,-0.0937415,0.1602409,0.003486422,-0.9826104
23999976,-1.631066,0.1006477,2.83469,-0.09509579,0.1593049,0.007418078,-0.9826108
24142833,-1.630808,0.1007343,2.840825,-0.09614944,0.1581492,0.01093734,-0.9826619
24285690,-1.630574,0.1011567,2.847186,-0.0987041,0.1572794,0.01347088,-0.9825168
24428547,-1.630882,0.1010395,2.853197,-0.1006363,0.157,0.01410919,-0.9823565
24571404,-1.631504,0.1001646,2.858544,-0.1011314,0.1574151,0.01433604,-0.9822359
24714261,-1.631827,0.1000083,2.8636,-0.103218,0.158758,0.01427403,-0.9818036
24857118,-1.631966,0.09994176,2.869445,-0.1050431,0.1587212,0.01563362,-0.9815952
24999975,-1.632683,0.1003779,2.874121,-0.103549,0.1611297,0.01082095,-0.9814264
25142832,-1.632471,0.1004507,2.879158,-0.1049977,0.1617586,0.01022809,-0.9811754
25285689,-1.632083,0.1006831,2.883733,-0.1073046,0.1622325,0.006962582,-0.9808761
25428546,-1.631758,0.1017978,2.888862,-0.1106839,0.1618586,0.005847397,-0.9805696
25571403,-1.631558,0.1024014,2.893982,-0.112784,0.1619189,0.005007551,-0.9803249
25714260,-1.631372,0.1040136,2.899326,-0.1149465,0.1618999,0.00427543,-0.9800804
25857117,-1.631534,0.1048789,2.904431,-0.1158021,0.16345,0.003719585,-0.9797245
25999974,-1.631436,0.1058526,2.909667,-0.1171573,0.1643399,0.003283359,-0.9794161
26142831,-1.630946,0.1072667,2.915271,-0.1143616,0.1657635,0.00518964,-0.9794984
26285688,-1.630464,0.1072527,2.920243,-0.1119389,0.1666934,0.00536717,-0.9796194
26428545,-1.630126,0.1078793,2.92546,-0.1120984,0.1674433,0.005397552,-0.9794731
26571402,-1.629289,0.1063392,2.9303,-0.1116546,0.1681577,0.004551768,-0.9794058
26714259,-1.628694,0.1055702,2.935504,-0.1118311,0.1692139,0.002911365,-0.9792098
26857116,-1.627933,0.1048303,2.941067,-0.1109266,0.1701337,0.001319604,-0.9791569
26999973,-1.626984,0.1043088,2.946885,-0.1095036,0.171236,-0.001019574,-0.9791252
27142830,-1.625875,0.1042421,2.953004,-0.1076027,0.1723045,-0.003566385,-0.9791425
27285687,-1.624808,0.1035015,2.958721,-0.1050876,0.173582,-0.005905013,-0.9791788
27428544,-1.623475,0.1026808,2.964067,-0.1062913,0.1751232,-0.007857005,-0.9787607
27571401,-1.622204,0.1018097,2.969455,-0.1088205,0.1768087,-0.009578895,-0.9781641
27714258,-1.620439,0.1018589,2.974689,-0.1149558,0.1789663,-0.01097635,-0.9770547
27857115,-1.618629,0.1035248,2.980142,-0.1220112,0.1810896,-0.01140722,-0.9758021
27999972,-1.616786,0.1047161,2.985447,-0.1266722,0.1825943,-0.01036713,-0.974939
28142829,-1.614689,0.1067244,2.990328,-0.1319294,0.1832638,-0.005703976,-0.9741543
28285686,-1.61205,0.1082244,2.995076,-0.134712,0.1843018,-0.0006283373,-0.973594
28428543,-1.609762,0.1095447,2.999861,-0.1372309,0.1854435,0.002144229,-0.973023
28571400,-1.606973,0.1107574,3.004251,-0.1367028,0.1881229,0.003625711,-0.9725785
28714257,-1.604267,0.1112463,3.008806,-0.135336,0.1908706,0.004537328,-0.9722304
28857114,-1.60163,0.1119712,3.01337,-0.1355777,0.1928205,0.005674555,-0.9718059
28999971,-1.598325,0.1118284,3.01777,-0.1343625,0.1956799,0.004157603,-0.9714108
29142828,-1.595208,0.1113186,3.022179,-0.1340128,0.1988863,0.003054542,-0.9708118
29285685,-1.592271,0.1114575,3.026766,-0.1345317,0.2015182,0.002944312,-0.9701974
29428542,-1.588587,0.1097843,3.030737,-0.1348453,0.2057849,0.002694903,-0.9692585
29571399,-1.584952,0.1094504,3.035104,-0.1358918,0.2087075,0.003613869,-0.9684842
29714256,-1.581203,0.108599,3.039422,-0.1367251,0.2110108,0.004204775,-0.9678652
29857113,-1.576686,0.1077079,3.043269,-0.1386925,0.2130559,0.004495745,-0.9671357
29999970,-1.57262,0.1062816,3.046901,-0.1407753,0.2148065,0.004557955,-0.9664469
30142827,-1.568452,0.105225,3.050028,-0.1448441,0.2181814,0.003462134,-0.9650933
30285684,-1.564198,0.1043953,3.052825,-0.1472695,0.2221445,0.004636012,-0.9638163
30428541,-1.559362,0.1034377,3.054858,-0.1503113,0.2261608,0.007487066,-0.9623938
30571398,-1.553641,0.1031872,3.056246,-0.1567876,0.2300194,0.00904271,-0.9604306
30714255,-1.548017,0.102768,3.057696,-0.1618508,0.2324676,0.01049246,-0.9589855
30857112,-1.541884,0.102864,3.059012,-0.1672385,0.234179,0.01188222,-0.9576275
30999969,-1.535638,0.1029018,3.059841,-0.1704185,0.2355127,0.01168329,-0.9567418
31142826,-1.529271,0.1028387,3.060692,-0.1721601,0.2381247,0.01076903,-0.9557937
31285683,-1.522938,0.1032487,3.061226,-0.1726981,0.2412982,0.01025355,-0.954906
31428540,-1.515794,0.1041237,3.061436,-0.1701932,0.2462792,0.009911031,-0.9540873
31571397,-1.50863,0.104993,3.061665,-0.1683767,0.2513325,0.009077349,-0.9530996
31714254,-1.501576,0.1053495,3.06214,-0.1674475,0.2553757,0.009213084,-0.9521868
31857111,-1.493207,0.1052792,3.061831,-0.1645902,0.2605141,0.008912919,-0.9512955
31999968,-1.485358,0.1051255,3.062031,-0.1637501,0.2645742,0.008345203,-0.9503246
32142825,-1.477325,0.10511,3.062304,-0.1632038,0.2684892,0.008429705,-0.9493193
32285682,-1.46854,0.1038775,3.062161,-0.1622283,0.2731114,0.007152855,-0.9481778
32428539,-1.459901,0.1029107,3.062157,-0.1609299,0.2772566,0.007523343,-0.9471926
32571396,-1.451628,0.1021431,3.062062,-0.1598531,0.2810071,0.007552961,-0.946269
32714253,-1.442214,0.1003022,3.061878,-0.158303,0.2843594,0.009881044,-0.9455064
32857110,-1.433684,0.09976521,3.062365,-0.1594445,0.2884165,0.009528589,-0.9440882
32999967,-1.425284,0.09897682,3.06314,-0.1593547,0.2927095,0.008935304,-0.9427872
33142824,-1.416737,0.09723553,3.0637,-0.1564016,0.2963919,0.01054856,-0.9421142
33285681,-1.407882,0.09539714,3.063935,-0.1539773,0.2991985,0.01298935,-0.9415957
33428538,-1.399475,0.09303871,3.064668,-0.1514026,0.3026744,0.0138388,-0.94089
33571395,-1.390768,0.090938,3.064672,-0.1494023,0.307216,0.01409292,-0.9397333
33714252,-1.382597,0.08939388,3.065485,-0.1501661,0.3111686,0.01511393,-0.9382941
33857109,-1.374034,0.08778331,3.065953,-0.1490502,0.3149675,0.01582689,-0.9371921
33999966,-1.365879,0.0864552,3.067601,-0.1523212,0.3164555,0.02210543,-0.9360372
34142823,-1.357563,0.08525905,3.068565,-0.1518385,0.318355,0.02519646,-0.9353932
34285680,-1.349506,0.08360699,3.069187,-0.1503474,0.3191849,0.02882199,-0.9352465
34428537,-1.34077,0.08150026,3.068732,-0.1504163,0.3210221,0.03097114,-0.9345376
34571394,-1.332539,0.08071807,3.069182,-0.1537832,0.3229499,0.03268753,-0.9332661
34714251,-1.324766,0.08118668,3.069315,-0.158196,0.3232927,0.03727622,-0.9322373
34857108,-1.316622,0.08162972,3.068932,-0.1620851,0.323367,0.04148514,-0.9313653
34999965,-1.3083,0.0813497,3.06877,-0.1646683,0.324659,0.04418168,-0.930338
35142822,-1.300221,0.08247337,3.067802,-0.1693462,0.3231369,0.04704347,-0.9298878
35285679,-1.292363,0.08353725,3.067363,-0.1718492,0.3234404,0.0477039,-0.9292893
35428536,-1.284536,0.08397368,3.067033,-0.1731099,0.3242585,0.04916326,-0.928694
35571393,-1.277841,0.08624819,3.065907,-0.1721673,0.3255977,0.04951686,-0.9283817
35714250,-1.270834,0.08742526,3.065174,-0.1699755,0.3254468,0.05343331,-0.9286214
35857107,-1.263531,0.08869025,3.064348,-0.1693152,0.3253353,0.05712071,-0.9285616
35999964,-1.257676,0.08996591,3.063137,-0.1643388,0.3236962,0.0602273,-0.9298313
36142821,-1.251623,0.090785,3.061753,-0.1607991,0.3233376,0.06263676,-0.9304156
36285678,-1.245951,0.09151819,3.060214,-0.1579247,0.3228864,0.06472536,-0.9309215
36428535,-1.240979,0.09155384,3.058419,-0.155137,0.3228882,0.06598081,-0.9313014
36571392,-1.236139,0.09184787,3.056809,-0.1536533,0.3227668,0.06755138,-0.9314768
36714249,-1.230339,0.0924882,3.05542,-0.1520835,0.3227272,0.06969605,-0.9315903
36857106,-1.228295,0.09214225,3.053408,-0.1497545,0.3216566,0.06844287,-0.9324303
36999963,-1.224389,0.09236947,3.051572,-0.1469269,0.3217769,0.06836567,-0.9328442
37142820,-1.220844,0.09263197,3.049213,-0.1431462,0.3224011,0.06687728,-0.9333242
37285677,-1.217683,0.09306422,3.047085,-0.1403642,0.3229754,0.06488457,-0.9336888
37428534,-1.214605,0.09350279,3.045013,-0.1368926,0.323566,0.06310015,-0.934122
37571391,-1.212128,0.09478119,3.043223,-0.1329793,0.3256694,0.05996076,-0.9341631
37714248,-1.210279,0.09597334,3.041568,-0.128103,0.3276943,0.05839961,-0.9342353
37857105,-1.208106,0.09686878,3.03953,-0.1234125,0.3294684,0.05755455,-0.9342952
37999962,-1.206872,0.09870961,3.037499,-0.1184126,0.3324541,0.05848584,-0.9338267
38142819,-1.205659,0.1011174,3.035574,-0.1161398,0.3341552,0.05912054,-0.9334648
38285676,-1.204818,0.1035639,3.03401,-0.1124548,0.3353873,0.06071125,-0.9333721
38428533,-1.204305,0.1061505,3.032186,-0.108388,0.3366258,0.0613653,-0.9333645
38571390,-1.204413,0.108405,3.029986,-0.1024458,0.3377357,0.06155968,-0.9336219
38714247,-1.20362,0.1107276,3.02803,-0.09855641,0.339267,0.06161932,-0.9334815
38857104,-1.204982,0.1133088,3.026096,-0.09457757,0.3404435,0.05924943,-0.9336182
38999961,-1.206224,0.1158905,3.024633,-0.09144896,0.341034,0.05698652,-0.9338552
39142818,-1.207597,0.1181256,3.022859,-0.08766753,0.341135,0.05470499,-0.9343173
39285675,-1.209301,0.1201164,3.021228,-0.08445013,0.3413288,0.05243143,-0.9346731
39428532,-1.212011,0.121941,3.019226,-0.08193699,0.3409822,0.0496317,-0.935176
39571389,-1.214143,0.1229106,3.01729,-0.07841066,0.342033,0.04657928,-0.9352516
39714246,-1.216876,0.1243851,3.01573,-0.07656878,0.3421372,0.04223518,-0.9355724
39857103,-1.219454,0.1253679,3.01415,-0.07460237,0.342658,0.03841544,-0.9357052
39999960,-1.222415,0.125675,3.012412,-0.0732604,0.342261,0.03492321,-0.9360933
40142817,-1.225826,0.1258835,3.01111,-0.07224383,0.3421873,0.03142587,-0.9363232
40285674,-1.229121,0.1263325,3.009597,-0.07043154,0.342512,0.02832377,-0.9364415
40428531,-1.233332,0.1260355,3.008165,-0.07016341,0.3429414,0.02564029,-0.9363818
40571388,-1.237248,0.126042,3.006707,-0.07115676,0.3431867,0.02219209,-0.936305
40714245,-1.241162,0.1259899,3.005311,-0.07258485,0.3439058,0.01814322,-0.9360187
40857102,-1.245645,0.1256449,3.003792,-0.07513478,0.3448897,0.01355072,-0.9355332
40999959,-1.250213,0.1253069,3.002546,-0.07658622,0.3459907,0.009998482,-0.9350535
41142816,-1.25465,0.1254345,3.0014,-0.07738655,0.3468346,0.006708536,-0.9347043
41285673,-1.26029,0.126617,3.001211,-0.07762625,0.3480528,0.003953965,-0.9342472
41428530,-1.265516,0.1268241,3.000536,-0.07378587,0.3494276,0.001976449,-0.9340515
41571387,-1.270829,0.1271299,2.999574,-0.072597,0.3502695,-0.0002838672,-0.9338313
41714244,-1.276475,0.1265928,2.998931,-0.07119294,0.3517278,0.0004797074,-0.9333911
41857101,-1.282226,0.1264477,2.99828,-0.07254858,0.3526509,-0.0004187417,-0.9329383
41999958,-1.287728,0.1262757,2.997591,-0.07260685,0.3534505,-0.002306219,-0.9326283
42142815,-1.294646,0.1249729,2.997122,-0.07319653,0.3536899,-0.0018294,-0.9324926
